#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2026ko Hasierako kreditua,2026ko Behin-betiko kreditua,Obligado ,i,j,k
1510,1701,12105,,Helburuak lortu izanagatiko ordainsariak,1838.0,1838.0,0.0,,,
1510,1701,14100,,Bestelako langileak,0.0,0.0,502.97,,,
1510,1701,16000,,"Gizarte Segurantza, enpresaren kontura",40911.0,40911.0,12646.7,,,
1510,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3231.0,3231.0,675.81,,,
1510,1701,22004,,Kartografia eta proiektuak editatu eta erreproduzitzea,3000.0,3000.0,2000.0,,,
1510,1701,22116,,CARPOOLING KUDEAKETA,19155.81,19155.81,0.0,,,
1510,1701,22204,,EU HIRI KONEKTATUEN PLATAFORMAREN KUDEAKETA,50000.0,50000.0,0.0,,,
1510,1701,22205,,"Bilerak, hitzaldiak eta biltzarrak",35000.0,35000.0,300.0,,,
1510,1701,22206,,Kanpo-ekintzak eta nazioarteko lankidetzak,18000.0,18000.0,3000.0,,,
1510,1701,22603,,"Komunikazioa, itzulpena eta publizitatea",35000.0,35000.0,2843.5,,,
1510,1701,48101,,Ekarpena mobility lab-gastu arrunta,557000.0,557000.0,0.0,,,
1510,1701,62630,,Software-lizentziak,10000.0,10000.0,0.0,,,
1510,1701,78101,,Mobility Lab Fundazioa,400000.0,400000.0,0.0,,,
1510,1722,48068,,Carpooling pizgarriak,10000.0,10000.0,0.0,,,
1514,1701,12000,,Funtzionarioen oinarrizko ordainsariak,284417.0,284417.0,61838.14,,,
1514,1701,12100,,Funtzionarioen ordainsari osagarriak,360881.0,360881.0,111578.47,,,
1514,1701,12105,,Helburuak lortu izanagatiko ordainsariak,6318.0,6318.0,0.0,,,
1514,1701,14100,,Bestelako langileak,266202.0,266202.0,49648.51,,,
1514,1701,14101,,Ordezko langileen ordainsariak,1571.0,1571.0,0.0,,,
1514,1701,16000,,"Gizarte Segurantza, enpresaren kontura",289017.0,289017.0,77127.2,,,
1514,1701,16500,,"Elkarkidetzako kuotak, Udalaren kontura",14123.0,14123.0,2532.11,,,
152002,1331,60195,,Trafiko-segurtasuneko elementuak hobetzea,70000.0,70000.0,158.36,,,
152002,1515,60125,A,PIIE- Berrurbanizazioa eta elektromugikortasuna Zaramagan,0.0,1104903.57,402946.65,,,
152002,1515,60125,R,PIIE- Berrurbanizazioa eta elektromugikortasuna Zaramagan,0.0,3845123.08,539981.39,,,
152002,1533,20302,,Bizikelten eta mugikortasun pertsonaleko ibilgailuen mailegu sistema,15000.0,15000.0,0.0,,,
152002,1533,60103,R,Irisgarritasuna Astronomoak,0.0,287767.42,0.0,,,
152002,1533,60110,,LASARTEKO BIRIBILGUNEKO OBRA,300000.0,300000.0,0.0,,,
152002,1533,60116,,Eraberritze eta asfaltatze integralak,800000.0,800000.0,0.0,,,
152002,1533,60117,,Haur-jolasen erreforma integralak,350000.0,350000.0,0.0,,,
152002,1533,60117,A,Haur-jolasen erreforma integralak,0.0,182199.09,0.0,,,
152002,1533,60117,R,Haur-jolasen erreforma integralak,0.0,285395.77,0.0,,,
152002,1533,60118,,ARIZNABARREKO APARKALEKU BERRIA,450000.0,450000.0,0.0,,,
152002,1533,60171,,Bizikletak aparkatzekoak eta bizikletentzako lonjak,75000.0,75000.0,0.0,,,
152002,1533,60171,R,Bizikletak aparkatzekoak eta bizikletentzako lonjak,0.0,49948.09,0.0,,,
152002,1533,60196,R,Zuntz optikorako harguneak Hirigune Historikoan,0.0,144487.3,0.0,,,
152002,1533,60198,,Espazio publikoko inbertsioen gida-plana,3100000.0,3100000.0,0.0,,,
152002,1533,60198,A,Espazio publikoko inbertsioen gida-plana,0.0,1405677.67,23932.17,,,
152002,1533,60198,R,Espazio publikoko inbertsioen gida-plana,0.0,214264.87,23089.66,,,
152002,1533,60199,R,EU-Herrandarren kalea eraberritzea,0.0,369997.58,0.0,,,
152002,1533,60201,,Erdi Aroko etxarteak berritu eta birgaitzea,100000.0,100000.0,0.0,,,
152002,1533,60620,,Hitzarmena: Mercedes lantegiaren ingurua biribilguneekin urbanizatzea,0.0,0.0,0.0,,,
152002,1533,60620,R,Hitzarmena: Mercedes lantegiaren ingurua biribilguneekin urbanizatzea,0.0,695679.24,0.0,,,
152002,1533,60922,,Instalaciones de movilidad sostenible guardabicis,180000.0,180000.0,0.0,,,
152002,1533,60922,R,Instalaciones de movilidad sostenible guardabicis,0.0,60000.0,0.0,,,
152002,1533,61114,R,Life urban klima 2050 proiektua,0.0,246513.3,0.0,,,
152002,1533,62302,,KOMUN PUBLIKO BERRIAK AUZOETAN,180000.0,180000.0,0.0,,,
152002,1533,64304,,"Ordainsariak, azterlanak eta proiektuak",50000.0,50000.0,1657.7,,,
152002,1533,64304,R,"Ordainsariak, azterlanak eta proiektuak",0.0,29599.28,1100.15,,,
152002,1534,12000,,Funtzionarioen oinarrizko ordainsariak,874269.0,874269.0,235895.5,,,
152002,1534,12100,,Funtzionarioen ordainsari osagarriak,1249906.0,1249906.0,496874.69,,,
152002,1534,12105,,Helburuak lortu izanagatiko ordainsariak,13133.0,13133.0,0.0,,,
152002,1534,14100,,Bestelako langileak,699490.0,699490.0,241778.68,,,
152002,1534,14101,,Ordezko langileen ordainsariak,4140.0,4140.0,0.0,,,
152002,1534,16000,,"Gizarte Segurantza, enpresaren kontura",1056372.0,1056372.0,398971.42,,,
152002,1534,16500,,"Elkarkidetzako kuotak, Udalaren kontura",39872.0,39872.0,12150.24,,,
152002,1534,20200,,Makineria eta instalazioak alokatzea,80000.0,80000.0,6318.7,,,
152002,1534,21002,,Inbertsioak: BJT,1910000.0,1910000.0,80121.79,,,
152002,1534,21002,R,Inbertsioak: BJT,0.0,186496.62,168241.3,,,
152002,1534,21004,,Bide publikoko jarduketa subsidiarioak,20000.0,20000.0,0.0,,,
152002,1534,21008,,Berehala jarduteko taldeak (haur jolasak),250000.0,250000.0,25272.7,,,
152002,1534,21008,R,Berehala jarduteko taldeak (haur jolasak),0.0,9413.43,0.0,,,
152002,1534,21060,,Bide publikoak eta zoladura zaintzea,500000.0,500000.0,57457.94,,,
152002,1534,21060,A,Bide publikoak eta zoladura zaintzea,0.0,4140.9,0.0,,,
152002,1534,21060,R,Zoladura eta aglomeratuak mantentzea,0.0,50628.78,0.0,,,
152002,1534,21062,,Zoladura eta aglomeratuak mantentzea,425000.0,425000.0,0.0,,,
152002,1534,21062,R,Hiri-altzariak onik zaintzea,0.0,362181.54,0.0,,,
152002,1534,21701,,Hiri-altzariak onik zaintzea,500000.0,500000.0,0.0,,,
152002,1534,21701,R,Hiri-altzariak onik zaintzea,0.0,201772.34,0.0,,,
152002,1534,21703,,Hiri-altzariak onik zaintzea,202000.0,202000.0,17858.63,,,
152002,1534,21703,R,Arrapalak mantentzeko kontratuak,0.0,23093.81,5639.57,,,
152002,1534,21706,,Tresnak,300000.0,300000.0,0.0,,,
152002,1534,22111,,Tresnak,40000.0,40000.0,6020.99,,,
152002,1534,22655,,EKITALDIETAKO KONTROLA,15000.0,15000.0,0.0,,,
152002,1534,22710,,Bizikletentzako aparkaleku seguruen kudeaketa,150000.0,150000.0,23613.54,,,
152002,1534,22710,A,Bizikletentzako aparkaleku seguruen kudeaketa,0.0,16940.0,16940.0,,,
152002,1534,22710,R,Bizikletentzako aparkaleku seguruen kudeaketa,0.0,15000.21,0.0,,,
152002,1534,22722,,Komun publikoak mantentzeko kontratua,150000.0,150000.0,26408.12,,,
152002,1534,60112,R,Hiri-altzariak,0.0,84490.45,0.0,,,
152002,1641,22111,,Tresnak,20000.0,20000.0,642.39,,,
152002,1641,22140,,Hilerrietako berariazko gastuak,200000.0,200000.0,21587.29,,,
152002,1641,22140,R,Hilerrietako berariazko gastuak,0.0,10266.24,3280.84,,,
152002,1641,22715,,Hondakinen gaikako bilketa,41000.0,41000.0,0.0,,,
152002,1641,22715,R,Hondakinen gaikako bilketa,0.0,14829.17,3561.91,,,
152002,1641,60105,,Hobiak eta panteoiak egitea,300000.0,300000.0,0.0,,,
152002,1641,60105,A,Hobiak eta panteoiak egitea,0.0,519013.0,97948.84,,,
152002,1641,60107,A,Hilerrietako lanak,0.0,1116.32,0.0,,,
152002,1641,62313,,Hilerrietarako makineria erostea,100000.0,100000.0,0.0,,,
152002,1641,62313,R,Hilerrietarako makineria erostea,0.0,62194.0,0.0,,,
152002,1651,21006,,Berehala jarduteko taldeak (argiteria),416000.0,416000.0,8605.52,,,
152002,1651,22101,,Espazio publikorako eta ingurune naturalerako energia elektrikoa hornitzea,3900000.0,3900000.0,5460.57,,,
152002,1651,22130,,Argiteria publikoaren mantentze orokorra,400000.0,400000.0,26742.95,,,
152002,1651,22130,R,Argiteria publikoaren mantentze orokorra,0.0,13196.91,0.0,,,
152002,1651,60115,,Kaleko argiteria hobetzea,600000.0,600000.0,0.0,,,
152002,1651,60115,A,Kaleko argiteria hobetzea,0.0,453899.01,0.0,,,
152002,1651,60115,R,Kaleko argiteria hobetzea,0.0,6001.72,0.0,,,
152002,1651,62301,,ARGITERIA PUBLIKORAKO MAKINERIA EROSTEA,90000.0,90000.0,0.0,,,
152002,1711,60111,,ILIADA IBILBIDEKO ZUBIA,1.0,1.0,0.0,,,
152002,1711,60170,,Industrialdetarako mugikortasun plana,325000.0,325000.0,0.0,,,
152002,1711,60170,R,Industrialdetarako mugikortasun plana,0.0,299654.95,80204.25,,,
152002,1711,60172,,Trenbide gaineko pasabideak,1.0,1.0,0.0,,,
152002,1711,60172,R,Trenbide gaineko pasabideak,0.0,71390.0,0.0,,,
152002,1711,60198,R,Baratze komunitario berrietarako inbertsioak,0.0,274484.12,0.0,,,
152002,1711,64522,,Superetxadiak,575000.0,575000.0,0.0,,,
152002,1711,64522,A,Superetxadiak,0.0,1228443.09,0.0,,,
152002,1711,64522,R,Superetxadiak,0.0,122170.5,0.0,,,
152002,2381,60607,,Genero-ikuspegia kaleko argiterian,100000.0,100000.0,0.0,,,
152002,2381,60607,R,Genero-ikuspegia kaleko argiterian,0.0,54488.29,0.0,,,
152002,4332,48105,,Hitzarmena: Idarte ,10000.0,10000.0,0.0,,,
152002,4332,48105,R,Hitzarmena: Idarte ,0.0,10000.0,0.0,,,
152002,4411,21705,,Autobus elektrikoak mantentzea ,181500.0,181500.0,180443.62,,,
152002,4411,47122,,"AFA eta Parke teknologikoarekiko hitzarmena, bidaiarien garraiorako",53000.0,53000.0,0.0,,,
152002,4411,71007,,Zabalganeko tranbia,378000.0,378000.0,0.0,,,
152002,4412,77000,,Taxi elektrikoak erosteko dirulaguntza,150000.0,150000.0,0.0,,,
152007,1533,60101,R,Azpiegiturak bide publikoetan,0.0,315852.31,0.0,,,
152007,1711,12000,,Funtzionarioen oinarrizko ordainsariak,773771.0,773771.0,148578.52,,,
152007,1711,12100,,Funtzionarioen ordainsari osagarriak,1048257.0,1048257.0,306271.13,,,
152007,1711,12105,,Helburuak lortu izanagatiko ordainsariak,12000.0,12000.0,0.0,,,
152007,1711,14100,,Bestelako langileak,177567.0,177567.0,71478.37,,,
152007,1711,14101,,Ordezko langileen ordainsariak,977.0,977.0,0.0,,,
152007,1711,16000,,"Gizarte Segurantza, enpresaren kontura",712025.0,712025.0,213650.04,,,
152007,1711,16500,,"Elkarkidetzako kuotak, Udalaren kontura",29547.0,29547.0,6371.35,,,
152007,1711,20200,,Makineria eta instalazioak alokatzea,165000.0,165000.0,0.0,,,
152007,1711,20200,R,Makineria eta instalazioak alokatzea,0.0,18150.11,0.0,,,
152007,1711,21014,,Txorkoak,236898.38,236898.38,0.0,,,
152007,1711,21014,A,Txorkoak,0.0,1083.33,0.0,,,
152007,1711,21014,R,Txorkoak,0.0,35503.94,0.0,,,
152007,1711,21015,A,Mintegiaren behin-behineko lekualdaketa,0.0,190.67,0.0,,,
152007,1711,21016,,Landareak erostea,90000.0,90000.0,1209.0,,,
152007,1711,21016,R,Landareak erostea,0.0,13200.0,0.0,,,
152007,1711,21071,,Berdegune publikoak udal onik zaintzea,375000.0,375000.0,63961.29,,,
152007,1711,21071,R,Berdegune publikoak udal onik zaintzea,0.0,70736.94,5625.0,,,
152007,1711,21072,,Lorazainak kontserbatzea,8000.0,8000.0,0.0,,,
152007,1711,21200,,Makineria eta instalazioak onik zaintzea,80000.0,80000.0,2721.69,,,
152007,1711,21704,,Udal instalazioak irekitzeko eta ixteko kontratua,34262.37,34262.37,0.0,,,
152007,1711,22111,,Tresnak,30000.0,30000.0,10346.8,,,
152007,1711,22711,,Berdeguneak onik zaintzea,4350963.74,4350963.74,0.0,,,
152007,1711,22711,R,Berdeguneak onik zaintzea,0.0,1533376.21,640097.55,,,
152007,1711,60196,,"Zuhaitzak kudeatzeko plana, auzoak",250000.0,250000.0,0.0,,,
152007,1711,60196,A,"Zuhaitzak kudeatzeko plana, auzoak",0.0,140816.0,58005.87,,,
152007,1711,60196,R,"Zuhaitzak kudeatzeko plana, auzoak",0.0,140247.81,0.0,,,
152007,1711,60197,,Auzoko azpiegitura berdea,275000.0,275000.0,0.0,,,
152007,1711,60197,R,Auzoko azpiegitura berdea,0.0,549.18,0.0,,,
152007,1711,62302,,HIRI-PAISAIAKO MAKINERIA EROSTEA,100000.0,100000.0,0.0,,,
152007,1711,64304,,"Ordainsariak, azterlanak eta proiektuak",60000.0,60000.0,0.0,,,
152007,1711,69906,,Udal haztegia,130000.0,130000.0,0.0,,,
152007,1711,69906,R,Udal haztegia,0.0,124785.81,0.0,,,
152007,2381,60609,,Auzoko azpiegitura berdea genero-ikuspegiarekin,100000.0,100000.0,0.0,,,
152007,2381,60609,R,Auzoko azpiegitura berdea genero-ikuspegiarekin,0.0,74996.84,0.0,,,
152010,1533,12000,,Funtzionarioen oinarrizko ordainsariak,203280.0,203280.0,0.0,,,
152010,1533,12100,,Funtzionarioen ordainsari osagarriak,248486.0,248486.0,0.0,,,
152010,1533,12105,,Helburuak lortu izanagatiko ordainsariak,4865.0,4865.0,0.0,,,
152010,1533,14100,,Bestelako langileak,258625.0,258625.0,0.0,,,
152010,1533,14101,,Ordezko langileen ordainsariak,4012.0,4012.0,0.0,,,
152010,1533,16000,,"Gizarte Segurantza, enpresaren kontura",209738.0,209738.0,0.0,,,
152010,1533,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11162.0,11162.0,0.0,,,
152011,1651,12000,,Funtzionarioen oinarrizko ordainsariak,221502.0,221502.0,0.0,,,
152011,1651,12100,,Funtzionarioen ordainsari osagarriak,305296.0,305296.0,0.0,,,
152011,1651,12105,,Helburuak lortu izanagatiko ordainsariak,3538.0,3538.0,0.0,,,
152011,1651,14100,,Bestelako langileak,40880.0,40880.0,0.0,,,
152011,1651,14101,,Ordezko langileen ordainsariak,164.0,164.0,0.0,,,
152011,1651,16000,,"Gizarte Segurantza, enpresaren kontura",197459.0,197459.0,0.0,,,
152011,1651,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7625.0,7625.0,0.0,,,
1522,4413,12000,,Funtzionarioen oinarrizko ordainsariak,34605.0,34605.0,9547.19,,,
1522,4413,12100,,Funtzionarioen ordainsari osagarriak,45169.0,45169.0,16628.99,,,
1522,4413,12105,,Helburuak lortu izanagatiko ordainsariak,1522.0,1522.0,0.0,,,
1522,4413,14100,,Bestelako langileak,12072.0,12072.0,4451.88,,,
1522,4413,16000,,"Gizarte Segurantza, enpresaren kontura",20100.0,20100.0,7464.34,,,
1522,4413,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1779.0,1779.0,372.03,,,
1522,4413,21105,,Autobus-geltokia onik zaindu eta mantentzea,120000.0,120000.0,6267.07,,,
1522,4413,22101,,"Energia elektrikoaren hornikuntza, autobus-geltokia",90000.0,90000.0,0.0,,,
1522,4413,22102,,"Ur-hornidura eta hondar-urak araztea, autobus-geltokia",20000.0,20000.0,0.0,,,
1522,4413,22104,,Autobus geltokiaren energia-eraginkortasuna,20000.0,20000.0,786.6,,,
1522,4413,22734,,Autobus-geltokiko segurtasuna,86436.74,86436.74,11905.88,,,
1522,4413,22734,R,Autobus-geltokiko segurtasuna,0.0,41015.79,0.0,,,
1522,4413,22783,,"Garbiketa-zerbitzuaren kontratua, autobus-geltokia",206000.0,206000.0,28304.18,,,
1522,4413,22783,R,"Garbiketa-zerbitzuaren kontratua, autobus-geltokia",0.0,9387.79,0.0,,,
1522,4413,62953,,Autobus geltokiko ekipoetarako inbertsioak,84000.0,84000.0,784.55,,,
1522,4413,62953,R,Autobus geltokiko ekipoetarako inbertsioak,0.0,44739.47,14848.8,,,
1523,1741,60130,,Landako mugikortasunaren konexioak hobetxea ,80000.0,80000.0,0.0,,,
1523,1741,60150,,Herrietako obrak,200000.0,200000.0,0.0,,,
1523,1741,60150,A,Herrietako obrak,0.0,49811.02,0.0,,,
1523,1741,60700,,Nekazaritza Eremuko paisaia hobetzea,35000.0,35000.0,0.0,,,
1523,1741,60700,R,Nekazaritza Eremuko paisaia hobetzea,0.0,33747.92,0.0,,,
1523,1741,72200,,HITZARMENA ALIKO OBRAK EGITEKO,50000.0,50000.0,0.0,,,
1523,1741,72202,,"HITZARMENA, MENDIOLAKO ZUBIKO OBRAK",1.0,1.0,0.0,,,
1523,1741,72202,R,"HITZARMENA, MENDIOLAKO ZUBIKO OBRAK",0.0,200000.0,0.0,,,
1523,1741,72203,,HITZARMENA BETOÑU OBRAK EGITEKO,50000.0,50000.0,0.0,,,
1523,1741,72204,,HITZARMENA GAZTELUKO OBRAK EGITEKO 2. FASEA,50000.0,50000.0,0.0,,,
1523,1741,72205,,HITZARMENA 	GAMIZKO OBRAK EGITEKO,50000.0,50000.0,0.0,,,
1523,1741,72206,,HITZARMENA MARTIODAKO OBRAK EGITEKO,50000.0,50000.0,0.0,,,
1523,1741,72207,,HITZARMENA URIBARRI-ARRATZUKO OBRAK EGITEKO,50000.0,50000.0,0.0,,,
1523,1741,73401,A,Foru Planeko obren kofinantzaketa,0.0,50702.36,0.0,,,
1523,1742,22700,,Garbiketarako eta hondakinen bilketa eta garraiorako kontratua,1150000.0,1150000.0,313789.6,,,
1523,1743,21000,,Azpiegiturak eta ondasun naturalak,120000.0,120000.0,6050.64,,,
1523,1743,21902,,"Baso-bide, landaketak eta naturguneak mantentzea",150000.0,150000.0,9922.03,,,
1523,1743,21902,R,"Baso-bide, landaketak eta naturguneak mantentzea",0.0,1893.94,0.0,,,
1523,1743,21911,,Herrietako lorategiak onik zaintzea,380361.7,380361.7,63393.6,,,
1523,1743,22111,,Tresnak,19000.0,19000.0,4364.12,,,
1523,1743,22145,,Eremu hondatuak lehengoratzea,30000.0,30000.0,4375.24,,,
1523,1743,22701,,Landa eremuko azterlanak eta proiektuak,20000.0,20000.0,0.0,,,
1523,1743,72000,,"AFA, lursailen arteko bideak egitea",100000.0,100000.0,0.0,,,
1523,1743,72000,R,"AFA, lursailen arteko bideak egitea",0.0,133748.05,0.0,,,
1523,1749,12000,,Funtzionarioen oinarrizko ordainsariak,150573.0,150573.0,30811.94,,,
1523,1749,12100,,Funtzionarioen ordainsari osagarriak,238737.0,238737.0,67110.71,,,
1523,1749,12105,,Helburuak lortu izanagatiko ordainsariak,2810.0,2810.0,0.0,,,
1523,1749,13000,,Lan-kontratudun langile finkoen ordainsariak,140590.0,140590.0,33951.77,,,
1523,1749,13001,,Helburuak lortu izanagatiko ordainsariak,2224.0,2224.0,0.0,,,
1523,1749,14100,,Bestelako langileak,0.0,0.0,9399.47,,,
1523,1749,16000,,"Gizarte Segurantza, enpresaren kontura",166809.0,166809.0,50801.6,,,
1523,1749,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9954.0,9954.0,2182.42,,,
1523,1749,48112,,Hitzarmena: Kontzejuen elkartea,115000.0,115000.0,0.0,,,
1523,1749,48112,R,Hitzarmena: Kontzejuen elkartea,0.0,23000.0,23000.0,,,
1523,1749,78919,,Dirulaguntzak: gizarte zentroak,70000.0,70000.0,0.0,,,
1523,1749,78919,R,Dirulaguntzak: gizarte zentroak,0.0,70000.0,0.0,,,
1524,1331,12000,,Funtzionarioen oinarrizko ordainsariak,326953.0,326953.0,64986.27,,,
1524,1331,12100,,Funtzionarioen ordainsari osagarriak,423626.0,423626.0,116290.95,,,
1524,1331,12105,,Helburuak lortu izanagatiko ordainsariak,4791.0,4791.0,0.0,,,
1524,1331,14100,,Bestelako langileak,169684.0,169684.0,50229.19,,,
1524,1331,14101,,Ordezko langileen ordainsariak,2105.0,2105.0,0.0,,,
1524,1331,16000,,"Gizarte Segurantza, enpresaren kontura",292795.0,292795.0,85045.36,,,
1524,1331,16500,,"Elkarkidetzako kuotak, Udalaren kontura",20588.0,20588.0,4601.56,,,
1524,1331,20200,,Aparkalekuak mantendu eta arautzea,284000.0,284000.0,23592.43,,,
1524,1331,20200,R,Aparkalekuak mantendu eta arautzea,0.0,15940.85,15940.85,,,
1524,1331,21005,,TAO agenteen aldagela,10000.0,10000.0,0.0,,,
1524,1331,21050,,Seinaleztapena onik zaintzea,397000.0,397000.0,4354.47,,,
1524,1331,21050,A,Seinaleztapena onik zaintzea,0.0,309.77,0.0,,,
1524,1331,21050,R,Seinaleztapena onik zaintzea,0.0,47867.97,12996.26,,,
1524,1331,21109,,Bide-segurtasuneko eta trafikoa lasaitzeko seinaleak hobetzea,100000.0,100000.0,0.0,,,
1524,1331,21109,R,Bide-segurtasuneko eta trafikoa lasaitzeko seinaleak hobetzea,0.0,463.65,0.0,,,
1524,1331,21505,,"Mantentze-lanak, garapena eta/edo komunikazioa (kamerak, mezu aldagarriko panela, EGE)",120000.0,120000.0,847.29,,,
1524,1331,21910,,Trafikoa kontrolatzeko sistema mantentzea,1532000.0,1532000.0,118461.58,,,
1524,1331,21910,R,Trafikoa kontrolatzeko sistema mantentzea,0.0,36449.4,0.0,,,
1524,1331,22114,,MUGIKORTASUN-AGENTEEN JANTZIAK EROSTEA,75000.0,75000.0,0.0,,,
1524,1331,60107,,Zirkulazioa kontrolatzeko sistema,150000.0,150000.0,0.0,,,
1524,1331,60107,A,Zirkulazioa kontrolatzeko sistema,0.0,98077.31,0.0,,,
1524,1331,60107,R,Zirkulazioa kontrolatzeko sistema,0.0,322820.55,145972.68,,,
1524,1331,60109,,Trafikoarentzako aukeren azterketa,15000.0,15000.0,0.0,,,
1524,1331,60143,A,Bide segurtasuna hiriaren zabalpenetan,0.0,193.73,0.0,,,
1524,1331,60614,R,San Martin TAOa handitzea,0.0,28613.28,0.0,,,
1524,1331,62304,,MUGIKORTASUN-AGENTEEN EKIPOAK EROSTEA,70000.0,70000.0,0.0,,,
1524,1331,62403,,MUGIKORTASUN-AGENTEEN IBILGAILUAK EROSTEA,100000.0,100000.0,0.0,,,
1524,1331,62901,,Tresneria erostea,110000.0,110000.0,0.0,,,
1620,1515,61401,,PIIE-BIZAN Zaramaga egokitzea,15000.0,15000.0,0.0,,,
1620,1515,61401,A,PIIE-BIZAN Zaramaga egokitzea,0.0,546720.6,323192.04,,,
1620,1515,61401,R,PIIE-BIZAN Zaramaga egokitzea,0.0,51493.35,0.0,,,
1620,3421,62296,A,Kirol zelaietako inbertsioak,0.0,5753.04,0.0,,,
1620,3422,22148,,Igerilekuak mantentzeko kontratua,1474500.0,1474500.0,120842.78,,,
1620,3422,62926,,IGERILEKUETAKO KONTRATUETAKO INBERTSIOAK,25500.0,25500.0,0.0,,,
1620,3422,62926,A,Igerilekuetako kontratuetako inbertsioak,0.0,59947.47,0.0,,,
1620,9211,62203,,Erietxe zaharreko zerbitzuak birkokatzea,2471543.92,2471543.92,0.0,,,
1620,9211,62203,R,Erietxe zaharreko zerbitzuak birkokatzea,0.0,191992.52,0.0,,,
1620,9211,62204,,Zentro eta lokaletako inbertsioak,570000.0,570000.0,0.0,,,
1620,9211,62204,R,Zentro eta lokaletako inbertsioak,0.0,728258.09,61137.27,,,
1620,9211,62292,,Beste instalazio batzuetako inbertsioak,1.0,1.0,0.0,,,
1620,9211,62292,R,Beste instalazio batzuetako inbertsioak,0.0,854734.66,31975.41,,,
1620,9211,62293,,Udal eraikinetako inbertsioak,700000.0,700000.0,0.0,,,
1620,9211,62293,R,Udal eraikinetako inbertsioak,0.0,82373.41,0.0,,,
1620,9211,62303,,Makinak erostea,10000.0,10000.0,2234.39,,,
1620,9211,64304,,"Ordainsariak, azterlanak eta proiektuak",10000.0,10000.0,0.0,,,
1620,9212,21100,,Udal eraikinak onik zaintzea,600000.0,600000.0,75997.57,,,
1620,9212,21107,,Udal eraikinak mantentzeko konponketa eta hornikuntzak,280000.0,280000.0,42035.36,,,
1620,9212,21107,R,Udal eraikinak mantentzeko konponketa eta hornikuntzak,0.0,30886.62,0.0,,,
1620,9212,21207,,Ekipoak onik zaindu eta konpontzea,100000.0,100000.0,23941.6,,,
1620,9212,22109,,Garbiketa-produktuak,270000.0,270000.0,45050.43,,,
1620,9212,22682,,Mantentzeko hornidura txikiak,600000.0,600000.0,121546.68,,,
1620,9212,22727,,Instalazioak mantentzeko kontratua,850000.0,850000.0,60926.02,,,
1620,9214,22146,,Edukiontzi higienikoetarako kontratua,25000.0,25000.0,1520.05,,,
1620,9214,22783,,Garbiketa Ataleko kontratuak,2800000.0,2800000.0,463967.54,,,
1620,9214,22784,,Indesa-ri garbitzeko zerbitzua agintzea ,3527000.0,3527000.0,587771.24,,,
1620,9215,21200,,Makinak eta instalazioak onik zaintzea,2787883.46,2787883.46,0.0,,,
1620,9215,22101,,Udal eraikinetako energia elektrikoa,4070000.0,4070000.0,744606.18,,,
1620,9215,22103,,Energia-eraginkortasunerako kontratua,4606455.33,4606455.33,0.0,,,
1620,9215,22149,,Gainerako udal eraikinetako gasa,130000.0,130000.0,38298.47,,,
1620,9215,22751,,Instalazio elektrikoak mantentzeko kontratua,250000.0,250000.0,40274.26,,,
1620,9215,62259,,Instalazio elektrikoetako inbertsio-kontratua ,355000.0,355000.0,59134.24,,,
1620,9215,62259,A,Instalazio elektrikoetako inbertsio-kontratua ,0.0,33961.73,0.0,,,
1620,9215,62303,,Energiaren kudeaketarako ekipoak berritzea,667500.0,667500.0,0.0,,,
1620,9215,62303,R,Energiaren kudeaketarako ekipoak berritzea,0.0,41092.58,36209.02,,,
1620,9219,12000,,Funtzionarioen oinarrizko ordainsariak,170583.0,170583.0,32845.43,,,
1620,9219,12100,,Funtzionarioen ordainsari osagarriak,210210.0,210210.0,57537.56,,,
1620,9219,12105,,Helburuak lortu izanagatiko ordainsariak,4672.0,4672.0,0.0,,,
1620,9219,14100,,Bestelako langileak,88082.0,88082.0,16772.29,,,
1620,9219,14101,,Ordezko langileen ordainsariak,1733.0,1733.0,0.0,,,
1620,9219,16000,,"Gizarte Segurantza, enpresaren kontura",144039.0,144039.0,38892.68,,,
1620,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",11705.0,11705.0,2198.58,,,
1630,9219,12000,,Funtzionarioen oinarrizko ordainsariak,3815533.0,3815533.0,693946.01,,,
1630,9219,12100,,Funtzionarioen ordainsari osagarriak,4750493.0,4750493.0,1288165.69,,,
1630,9219,12105,,Helburuak lortu izanagatiko ordainsariak,50124.0,50124.0,0.0,,,
1630,9219,13000,,Lan-kontratudun langile finkoen ordainsariak,41280.0,41280.0,9458.12,,,
1630,9219,13001,,Helburuak lortu izanagatiko ordainsariak,193.0,193.0,0.0,,,
1630,9219,14100,,Bestelako langileak,2207686.0,2207686.0,688045.49,,,
1630,9219,14101,,Ordezko langileen ordainsariak,10770.0,10770.0,0.0,,,
1630,9219,16000,,"Gizarte Segurantza, enpresaren kontura",3778145.0,3778145.0,1065197.11,,,
1630,9219,16500,,"Elkarkidetzako kuotak, Udalaren kontura",168683.0,168683.0,35802.52,,,
1641,9219,12000,,Funtzionarioen oinarrizko ordainsariak,24683.0,24683.0,5072.91,,,
