#Organikoa,Funtzionala,Ekonomikoa,R,Aplikazioaren izena,2025ko Hasierako kreditua,2025ko Behin-betiko kreditua,Obligado
231210,3392,22699,,Musika Bandaren programazio gastuak,55000.0,55000.0,54468.18
231210,3392,22732,,Zerbitzuak emateko kontratuak,25000.0,25000.0,51082.65
231210,3392,62800,,Udal Artxiborako argitalpenak eta liburuak erostea,5000.0,5000.0,6988.3
231210,3392,62903,,Musika bandarako ekipamendua,25000.0,25000.0,24903.07
231220,3341,22760,R,Erreformaren ondoriozko zerbitzu-kontratuak,0.0,29974.99,29974.99
231220,3342,12000,,Funtzionarioen oinarrizko ordainsariak,236817.0,236817.0,212508.49
231220,3342,12100,,Funtzionarioen ordainsari osagarriak,306688.0,306688.0,273076.28
231220,3342,14100,,Bestelako langileak,100927.0,100927.0,137003.41
231220,3342,16000,,"Gizarte Segurantza, enpresaren kontura",200337.0,200337.0,208636.71
231220,3342,16500,,"Elkarkidetzako kuotak, Udalaren kontura",9931.0,9931.0,11217.0
231220,3342,22603,,Antzoki Sarearen publizitate berezia,15000.0,15000.0,15136.5
231220,3342,22627,,Antzoki Sareko ikuskizun eta jaialdiak,536000.0,571000.0,472289.85
231220,3342,22628,,"Ikuskizunak, biran",500500.0,500500.0,497858.97
231220,3342,22648,,"Koprodukzio eszenikoa, sortzaile lokalak",40000.0,40000.0,29800.0
231220,3342,22732,,Zerbitzuak emateko kontratuak ,367313.55,367313.55,503024.55
231220,3342,22732,R,Zerbitzuak emateko kontratuak ,0.0,16317.21,9861.99
231220,3342,47140,,Topa! proiektua,35000.0,35000.0,28000.0
231220,3342,47140,R,Topa! proiektua,0.0,7000.0,6871.46
231220,3342,48981,,Hitzarmena Teatro Paraisorekin,55000.0,55000.0,44000.0
231220,3342,48981,R,Hitzarmena Teatro Paraisorekin,0.0,10000.0,10000.0
231220,3342,48982,,Hitzarmena: DAZZ JAZZ,12000.0,12000.0,9600.0
231220,3342,48982,R,Hitzarmena: DAZZ JAZZ,0.0,2400.0,2400.0
231220,3342,48989,,Hitzarmena Ortzairekin,40000.0,40000.0,32000.0
231220,3342,48989,R,Hitzarmena Ortzairekin,0.0,8000.0,7207.44
231220,3342,48990,,Hitzarmena Baratza Aretoarekin,40000.0,40000.0,32000.0
231220,3342,48990,R,Hitzarmena Baratza Aretoarekin,0.0,8000.0,8000.0
231220,3342,62505,,Félix Petite antzokia edukiontziz hornitzea,451731.6,473136.46,473123.5
231220,3342,62505,R,Félix Petite antzokia edukiontziz hornitzea,0.0,4112.04,4112.03
231220,3342,62901,,"Ekipoak erostea, Antzoki Sarea",15000.0,0.0,0.0
231901,3201,12000,,Funtzionarioen oinarrizko ordainsariak,1720994.0,1720994.0,1642417.54
231901,3201,12100,,Funtzionarioen ordainsari osagarriak,1853304.0,1853304.0,1706790.41
231901,3201,14100,,Bestelako langileak,659629.0,659629.0,840390.41
231901,3201,16000,,"Gizarte Segurantza, enpresaren kontura",1374810.0,1374810.0,1347511.8
231901,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",51756.0,51756.0,63553.63
231901,3231,22106,,Elikagaiak,87000.0,87000.0,79044.89
231901,3231,22115,,Berariazko material teknikoa,15000.0,15000.0,14479.51
231901,3231,22199,,Bestelako hainbat hornikuntza eta gastu - hezkuntza,10000.0,10000.0,10305.94
231901,3231,22786,,Haur eskoletako bazkari-zerbitzua,54000.0,54000.0,53293.51
231901,3231,22786,R,Haur eskoletako bazkari-zerbitzua,0.0,912.17,912.17
231901,3231,62202,,Patioetako esku-hartzeak,160000.0,160000.0,159450.76
231901,3231,62501,,Haur eskoletako altzariak,9000.0,9000.0,8906.78
231901,3231,62505,,Haur eskoletako  bestelako tresnak,9000.0,9000.0,8947.73
231901,3232,22651,,Hiri hezkidetzako programa,70000.0,4380.33,7303.75
231901,3232,22659,,Hezkuntza programak,335000.0,335000.0,322698.6
231901,3232,22659,R,Hezkuntza programak,0.0,594.0,594.0
231901,3232,22787,,Udaleko Eskola Kontseilua,2000.0,2000.0,2084.83
231901,3261,22300,,Hezkuntzako garraioa,4000.0,4000.0,3400.85
231902,3201,12000,,Funtzionarioen oinarrizko ordainsariak,225466.0,225466.0,238634.23
231902,3201,12100,,Funtzionarioen ordainsari osagarriak,260322.0,260322.0,269754.87
231902,3201,14100,,Bestelako langileak,97968.0,148918.0,108142.83
231902,3201,16000,,"Gizarte Segurantza, enpresaren kontura",168615.0,187885.0,178853.59
231902,3201,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8485.0,8485.0,9496.0
231902,3201,20200,,Makineria eta instalazioak alokatzea - hezkuntza,50.0,50.0,0.0
231902,3201,22115,,Berariazko material teknikoa,10000.0,10000.0,10533.05
231902,3201,22603,,Haur-eskolen kanpainaren eta udako programaren zabalkundea,4000.0,4000.0,3394.1
231902,3232,22605,,Jardunaldiak,5000.0,5000.0,7857.88
231902,3232,22624,,Hezkuntza-konpentsazioaren arloko programa,40000.0,40000.0,15211.05
231902,3232,22695,,Guraso Elkarteen dinamizazioa,58000.0,58000.0,62339.13
231902,3232,22780,,Opor-programa hezkuntza,372000.0,372000.0,363114.44
231902,3261,48004,,Hezkuntza konpentsazioa,170000.0,170000.0,167132.0
231902,3261,48108,,Dirulaguntzak: Hezkuntza programetarako garraioa,25000.0,25000.0,24999.98
231902,3261,48136,,Hitzarmena: Jazzargia “Ondas de Jazz”,35000.0,35000.0,35000.0
231903,3261,22101,,Patioetako proiektuak,33000.0,33000.0,33635.15
231903,3261,22302,,Iruña Okako epaiak,4500.0,4500.0,3096.35
231903,3261,22718,,EHUrekin proiektuak - hiri hezitzaileak,25000.0,25000.0,12957.0
231903,3261,22718,R,EHUrekin proiektuak - hiri hezitzaileak,0.0,16577.0,16577.0
231903,3261,22719,,EHUren udako ikastaroa,11000.0,6399.67,6208.62
231903,3261,48010,,Dirulaguntza: guraso elkarteen opor programa eta eskolaz kanpokoak,200000.0,200000.0,200000.0
231903,3261,48011,,Hitzarmena: Denon Eskola,50000.0,50000.0,50000.0
231903,3261,48012,,Hitzarmena: Fapacne federazioa,6000.0,6000.0,6000.0
231903,3261,48175,,Ezintasunak dituztenen elkarteen jarduerak,20000.0,20000.0,20000.0
231903,3271,48114,,Dirulaguntza: Fernando Buesa Fundazioa,45000.0,45000.0,45000.0
231903,3291,48172,,Hitzarmena: Santa Maria Katedrala fundazioa,11000.0,11000.0,11000.0
231903,3293,40100,,UNEDi,100000.0,100000.0,100000.0
231903,3293,48105,,Arte eta Lanbide Eskola,435000.0,435000.0,435000.0
2410,3301,11000,,Kabineteko behin-behineko langileen ordainsariak,217.0,217.0,24855.42
2410,3301,12000,,Funtzionarioen oinarrizko ordainsariak,32825.0,32825.0,23861.36
2410,3301,12100,,Funtzionarioen ordainsari osagarriak,61354.0,61354.0,42970.98
2410,3301,16000,,"Gizarte Segurantza, enpresaren kontura",15804.0,15804.0,15836.06
2410,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1712.0,1712.0,1710.38
2420,3301,12000,,Funtzionarioen oinarrizko ordainsariak,233620.0,233620.0,257036.7
2420,3301,12100,,Funtzionarioen ordainsari osagarriak,290396.0,290396.0,324080.55
2420,3301,14100,,Bestelako langileak,104877.0,104877.0,231476.5
2420,3301,16000,,"Gizarte Segurantza, enpresaren kontura",199835.0,199835.0,256303.02
2420,3301,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15730.0,15730.0,14802.74
243001,3111,12000,,Funtzionarioen oinarrizko ordainsariak,239299.0,239299.0,254324.83
243001,3111,12100,,Funtzionarioen ordainsari osagarriak,336396.0,336396.0,350924.24
243001,3111,14100,,Bestelako langileak,237768.0,237768.0,276182.35
243001,3111,16000,,"Gizarte Segurantza, enpresaren kontura",251837.0,251837.0,272903.92
243001,3111,16500,,"Elkarkidetzako kuotak, Udalaren kontura",12208.0,12208.0,12195.4
243001,3112,22107,,Animalientzako elikagaiak,34500.0,34500.0,36273.89
243001,3112,22108,,Animalientzako botikak hornitzea,30750.0,30750.0,30469.86
243001,3112,22112,,Animalien osasunerako materialak,5000.0,5000.0,2858.03
243001,3112,22113,,Elikagaien higienerako materialak,2500.0,2500.0,1853.9
243001,3112,22699,,Bestelako hainbat gastu,12000.0,12000.0,26696.98
243001,3112,22718,,Animalien osasunerako programak,79744.0,79744.0,31872.88
243001,3112,22719,,Elikagaien higienerako programa,18000.0,18000.0,18198.04
243001,3112,22720,,"Desinfekzio, intsektu-hiltze eta arratoi-hiltze parkearen programak",154956.71,154956.71,154956.71
243001,3112,22722,,Animalientzako sorospen-programa,25000.0,25000.0,31660.2
243001,3112,22766,,"Desinfekzioa, intsektu-hiltzea eta arratoi-hiltzeaa, betearazte subsidiarioak",5000.0,5000.0,14550.71
243001,3112,22767,,"Gadenekiko hitzarmena, katu-koloniak",44000.0,44000.0,35200.0
243001,3112,48104,,Osasuna sustatzeko dirulaguntza,456000.0,456775.82,368355.12
243001,3112,48104,A,Osasuna sustatzeko dirulaguntza,0.0,700.0,421.46
243001,3112,48104,R,Osasuna sustatzeko dirulaguntza,0.0,84132.18,80440.18
243001,3112,48196,R,"Gadenekiko hitzarmena, katu-koloniak",0.0,8800.0,8800.0
243001,3112,62310,,Animaliak babesteko zentroko ekipamendu eraberritua,30000.0,30000.0,18442.46
243001,3112,62310,R,Animaliak babesteko zentroko ekipamendu eraberritua,0.0,14238.0,14238.0
243001,3112,62311,,Inbentarioan jasotzeko materiala,70000.0,74500.0,73314.01
243001,3112,62311,R,Inbentarioan jasotzeko materiala,0.0,25874.12,25874.12
243002,2315,48021,,Ume Onkohematologikoen Gurasoen Elkartea,6000.0,6000.0,4800.0
243002,2315,48021,R,Ume Onkohematologikoen Gurasoen Elkartea,0.0,1500.0,1500.0
243002,2315,48027,,"Hitzarmena: Asajer elkartea, bideojokoak",31500.0,31500.0,25200.0
243002,2315,48027,R,"Hitzarmena: Asajer elkartea, bideojokoak",0.0,6300.0,6300.0
243002,2315,48030,,"Hitzarmena: Asajer elkartea - 1., 2. eta 3. ludopatien prebentzioa",21500.0,21500.0,17200.0
243002,2315,48030,R,"Hitzarmena: Asajer elkartea - 1., 2. eta 3. ludopatien prebentzioa",0.0,4300.0,4300.0
243002,2315,48197,,Hitzarmena: Jaiki/Hazgarri fundazioa,60500.0,60500.0,48400.0
243002,2315,48197,R,Hitzarmena: Jaiki/Hazgarri fundazioa,0.0,10100.0,10100.0
243002,2315,48198,,"Hitzarmena: Zuzenak, osasuna",35000.0,35000.0,28000.0
243002,2315,48198,R,"Hitzarmena: Zuzenak, osasuna",0.0,7000.0,7000.0
243002,3111,21210,,Desfibriladoreak mantentzea,21400.0,21400.0,13491.5
243002,3111,22199,,Droga-mendekotasunen prebentziorako materialak,2000.0,2000.0,4064.72
243002,3111,22702,,Hiri Osasungarriak osasun-plana,21000.0,21000.0,5826.98
243002,3111,22708,,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",8000.0,8000.0,7398.47
243002,3111,22708,R,"Arbitraje-batzarra, kontsumoaren inguruko informazioa",0.0,5324.0,3993.0
243002,3111,22717,,Osasuna sustatzeko zerbitzuak ematea,99435.65,98659.83,92809.88
243002,3111,22718,,Droga-mendekotasunen prebentziorako programa,125000.0,125000.0,120382.89
243002,3111,22718,R,Droga-mendekotasunen prebentziorako programa,0.0,14338.5,14338.5
243002,3111,22721,R,Droga-mendekotasunen gizarteratze programa,0.0,20700.0,20700.0
243002,3111,48984,,Droga-mendekotasunen gizarteratze programa,103500.0,103500.0,82800.0
243002,3112,12000,,Funtzionarioen oinarrizko ordainsariak,62911.0,62911.0,61345.78
243002,3112,12100,,Funtzionarioen ordainsari osagarriak,78858.0,78858.0,71883.33
243002,3112,14100,,Bestelako langileak,88798.0,88798.0,98983.64
243002,3112,16000,,"Gizarte Segurantza, enpresaren kontura",69253.0,69253.0,82112.68
243002,3112,16500,,"Elkarkidetzako kuotak, Udalaren kontura",5122.0,5122.0,6313.8
243003,3113,12000,,Funtzionarioen oinarrizko ordainsariak,343383.0,343383.0,279662.25
243003,3113,12100,,Funtzionarioen ordainsari osagarriak,475958.0,475958.0,417520.67
243003,3113,14100,,Bestelako langileak,85.0,85.0,92819.42
243003,3113,16000,,"Gizarte Segurantza, enpresaren kontura",219908.0,219908.0,230498.01
243003,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",7825.0,7825.0,6472.89
243003,3113,21200,,Makinak eta instalazioak onik zaintzea,30000.0,33500.0,40888.31
243003,3113,22115,,Berariazko material teknikoa,135000.0,127000.0,93292.87
243003,3113,22716,,Kalitate-auditorien kontratazioa,30500.0,30500.0,30444.31
243004,3113,12000,,Funtzionarioen oinarrizko ordainsariak,29278.0,29278.0,18396.88
243004,3113,12100,,Funtzionarioen ordainsari osagarriak,38885.0,38885.0,22858.95
243004,3113,16000,,"Gizarte Segurantza, enpresaren kontura",15809.0,15809.0,11743.69
243004,3113,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1712.0,1712.0,1343.87
244001,3401,12000,,Funtzionarioen oinarrizko ordainsariak,119149.0,119149.0,113888.92
244001,3401,12100,,Funtzionarioen ordainsari osagarriak,202531.0,202531.0,172919.18
244001,3401,14100,,Bestelako langileak,35533.0,35533.0,11031.66
244001,3401,16000,,"Gizarte Segurantza, enpresaren kontura",101486.0,101486.0,88156.34
244001,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",8864.0,8864.0,8717.46
244001,3411,22761,,Izotz-pista alokatzeko kontratuak BAKH,910000.0,990060.41,818975.19
244001,3421,22762,,Gabonetako izotz pista,26000.0,26000.0,0.0
244001,3421,22767,,Kirol-instalazioen arretarako kontratuak,782000.0,1152000.0,2291727.24
244001,3421,22796,,Udan kirol-esparruak irekitzeko kontratua,750000.0,750000.0,729293.41
244001,3421,62228,,Udako esparruetako ekipamenduak,70000.0,70000.0,71850.65
244003,3401,12000,,Funtzionarioen oinarrizko ordainsariak,63390.0,286610.74,303553.58
244003,3401,12100,,Funtzionarioen ordainsari osagarriak,112918.0,362620.5,389309.6
244003,3401,14100,,Bestelako langileak,7.0,354488.95,417441.41
244003,3401,16000,,"Gizarte Segurantza, enpresaren kontura",45669.0,306002.93,346473.54
244003,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",3316.0,3316.0,19479.38
244003,3411,22300,,Garraioa,40000.0,40000.0,55629.31
244003,3411,22602,,Kirol-sari eta -garaikurrak ,1000.0,1000.0,1725.2
244003,3411,22606,,"Lankidetza-kontratuak, kirol-entitateekin",45000.0,45000.0,30936.15
244003,3411,22699,,Bestelako hainbat gastu - kirola,100000.0,93600.0,97444.77
244003,3411,22706,,Jarduera fisikoen programa,3580100.0,3580100.0,2518306.28
244003,3411,22707,,Udako kampaina dinamizazioa,15000.0,15000.0,0.0
244003,3411,22708,,Haurrak babestea,4900.0,4900.0,0.0
244003,3411,22724,,Natur ibilaldien programa,19600.0,19600.0,18217.08
244003,3411,22735,,“Kirol bidean” gazteentzako programak,70000.0,70000.0,71695.21
244003,3411,22735,R,“Kirol bidean” gazteentzako programak,0.0,16691.95,16691.95
244003,3411,22768,,Kiroletako muntaketa berezien zerbitzua,26365.0,26365.0,23397.59
244003,3411,22769,,Deportivo Alaves babestea,400000.0,400000.0,400000.0
244003,3411,48111,,Hitzarmena Arabako Pilota Federazioarekin,30000.0,30000.0,30000.0
244003,3411,48119,,Hitzarmena: ASPACE - Garun paralisia,30000.0,35300.0,35300.0
244003,3411,48122,,Hitzarmena: ARASKI,115000.0,115000.0,115000.0
244003,3411,48133,,Hitzarmena: Zuzenak,167000.0,167000.0,167000.0
244003,3411,48141,,Hitzarmena: APDEMA,27800.0,30800.0,30800.0
244003,3411,48142,,Hitzarmena: Autismo Araba,16200.0,18100.0,18100.0
244003,3411,48143,,Hitzarmena: Arabako atletismoaren federakuntza-maratoi erdia eta San Silvestre,17000.0,19000.0,15200.0
244003,3411,48143,R,Hitzarmena: Arabako atletismoaren federakuntza-maratoi erdia eta San Silvestre,0.0,3600.0,3600.0
244003,3411,48145,,Hitzarmena:  Spanish Para-Badminton International Vitoria-Gasteiz txapelketa,15000.0,15000.0,15000.0
244003,3411,48146,,Hitzarmena: Araba World Tennis Tour-Open Grupo Amutio,15000.0,15000.0,15000.0
244003,3411,48146,R,Hitzarmena: Araba World Tennis Tour-Open Grupo Amutio,0.0,3000.0,3000.0
244003,3411,48147,,Hitzarmena: VIHALF ,30000.0,35000.0,35000.0
244003,3411,48148,,Hitzarmena: Gaztedi,20000.0,20000.0,20000.0
244003,3411,48148,R,Hitzarmena: Gaztedi,0.0,3400.0,3400.0
244003,3411,48928,,Dirulaguntza: 5+11 fundazioaren saskibaloi atala,141000.0,141000.0,141000.0
244003,3411,48929,,Hitzarmena: Gloriosas,100000.0,100000.0,100000.0
244003,3411,48935,,Kirol-dirulaguntzen deialdi orokorra,385000.0,385000.0,318444.74
244003,3411,48935,A,Kirol-dirulaguntzen deialdi orokorra,0.0,626.07,600.62
244003,3411,48935,R,Kirol-dirulaguntzen deialdi orokorra,0.0,53761.26,35907.41
244003,3411,48982,,Hitzarmena: Arabako herri kirolen federakuntza-La Blanca,11500.0,11500.0,11500.0
244003,3411,48982,R,Hitzarmena: Arabako herri kirolen federakuntza-La Blanca,0.0,2300.0,1900.0
244003,3411,48983,,Hitzarmena: Arabako eskupilota elkartea-La Blanca emakumezkoa,12500.0,12500.0,12500.0
244003,3411,48983,R,Hitzarmena: Arabako eskupilota elkartea-La Blanca emakumezkoa,0.0,2500.0,2500.0
244003,3411,62297,,Jarduera fisikoetarako ekipamenduan egindako inbertsioak,120000.0,120000.0,84206.19
244003,3411,62297,R,Jarduera fisikoetarako ekipamenduan egindako inbertsioak,0.0,33129.55,33129.55
244004,2381,22669,,"Genero ikuspegia aztertzea, kirolean",3000.0,3000.0,400.0
244004,3401,12000,,Funtzionarioen oinarrizko ordainsariak,21204.0,21204.0,61708.02
244004,3401,12100,,Funtzionarioen ordainsari osagarriak,32443.0,32443.0,95406.1
244004,3401,16000,,"Gizarte Segurantza, enpresaren kontura",15640.0,15640.0,44183.23
244004,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",0.0,0.0,2354.52
244004,3411,22640,,Emakumezkoen Hiru Hiruburak babesa,12100.0,12100.0,10648.0
244004,3421,21200,,Makinak eta instalazioak onik zaintzea,20000.0,20000.0,19215.95
244004,3421,22115,,Berariazko material teknikoa,40000.0,40000.0,38909.84
244004,3421,22672,,Ekitaldien guida lantzea,3000.0,3000.0,0.0
244004,3421,22673,,Kirol ekitaldi handiak sustatzea hirian,32000.0,32000.0,32000.0
244004,3421,22674,,Kirol autoktonoa sustatzea,25410.0,25410.0,19150.0
244004,3421,22686,,Kirol zerbitzuak,2207708.14,2207708.14,2142580.22
244004,3421,22686,R,Kirol zerbitzuak,0.0,25242.26,13267.99
244004,3421,62300,,Kiroleko material inbentariagarria,60000.0,60000.0,25305.89
244004,3421,62305,,Berariazko material teknikoa - Kirola,50000.0,70000.0,52044.59
244004,3421,62305,R,Berariazko material teknikoa - Kirola,0.0,29040.0,29040.0
244005,3401,12000,,Funtzionarioen oinarrizko ordainsariak,207664.0,207664.0,0.0
244005,3401,12100,,Funtzionarioen ordainsari osagarriak,267846.0,267846.0,0.0
244005,3401,14100,,Bestelako langileak,382295.0,382295.0,0.0
244005,3401,16000,,"Gizarte Segurantza, enpresaren kontura",267433.0,267433.0,0.0
244005,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",15428.0,15428.0,0.0
244006,3401,12000,,Funtzionarioen oinarrizko ordainsariak,39511.0,39511.0,0.0
244006,3401,12100,,Funtzionarioen ordainsari osagarriak,64161.0,64161.0,0.0
244006,3401,14100,,Bestelako langileak,2045.0,2045.0,0.0
244006,3401,16000,,"Gizarte Segurantza, enpresaren kontura",29950.0,29950.0,0.0
244006,3401,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2357.0,2357.0,0.0
2450,2391,12000,,Funtzionarioen oinarrizko ordainsariak,55858.0,55858.0,89929.41
2450,2391,12100,,Funtzionarioen ordainsari osagarriak,66637.0,66637.0,122958.69
2450,2391,14100,,Bestelako langileak,48642.0,48642.0,32436.8
2450,2391,16000,,"Gizarte Segurantza, enpresaren kontura",54146.0,54146.0,65097.03
2450,2391,16500,,"Elkarkidetzako kuotak, Udalaren kontura",2696.0,2696.0,3292.08
2450,2391,22696,,Euskal Fondoaren kuota,11799.0,11799.0,11799.27
2450,2391,22699,,Bestelako hainbat gastu,3000.0,3000.0,2045.97
2450,2391,22707,,Azterlanak eta lan teknikoak,55000.0,55000.0,4499.99
2450,2391,22707,R,Azterlanak eta lan teknikoak,0.0,51128.0,45012.0
2450,2391,22799,,Kanpoko beste zenbait lan,104000.0,104000.0,121994.09
2450,2391,23002,,Joan-etorrietako gastuak,10000.0,10000.0,3608.88
2450,2391,48200,,Garapenean laguntzeko dirulaguntzak,1900000.0,1895000.0,1870000.0
2450,2391,48205,,Hitzarmena: Larrialdietarako Arabako Funtsa,170000.0,173513.45,170000.0
2450,2391,48206,,Hitzarmena: RASD-ren lagunen elkartea,320000.0,320000.0,320000.0
2450,2391,48207,,Hitzarmena: Euskal Fondoa,207000.0,207000.0,207000.0
2450,2391,48211,,Hitzarmena: GGKEen koordinakundea,24000.0,24000.0,24000.0
2450,2391,48212,,Hitzarmena: AFINIS - oporrak bakean,17000.0,13486.55,13486.55
2450,2391,48213,,Hitzarmena: bidezko merkataritza,90000.0,90000.0,90000.0
2450,2391,48215,,Hitzarmena: Afrika,20000.0,25000.0,25000.0
9005,9122,10000,,Zinegotzien oinarrizko ordainsariak,2096873.0,2096873.0,1941688.32
9005,9122,16000,,"Gizarte Segurantza, enpresaren kontura",512616.0,512616.0,505118.41
9005,9122,16500,,"Elkarkidetzako kuotak, Udalaren kontura",1926.0,1926.0,1710.38
9005,9122,22633,,Araudi organikoan jasotako diru-ordainak,638118.0,638118.0,607500.0
9015,2111,16109,,"Pentsioen osagarria, Arabako Mutua Forala",55000.0,55000.0,41977.37
